,vertices,k_level_degree_node_1,k_level_degree_node_2,no_of_triangles_node_1,no_of_triangles_node_2,clique_number_node_1,clique_number_node_2,coreness_node_1,coreness_node_2,betweenness_node_1,betweenness_node_2,closeness_node_1,closeness_node_2,harmonic_node_1,harmonic_node_2,eigenvector_node_1,eigenvector_node_2,decay_node_1,decay_node_2,pagerank_node_1,pagerank_node_2,loc_clust_coef_node_1,loc_clust_coef_node_2,glob_clust_coef_node_1,glob_clust_coef_node_2,shannon_node_1,shannon_node_2,h_index_node_1,h_index_node_2,nbd_density_node_1,nbd_density_node_2,RWR_node_1,RWR_node_2,local_random_walk_node_1,local_random_walk_node_2,are_connected,common_triangles,common_neighbors,jaccard_index,sorenson_dice,hub_promoted,hub_depressed,leicht_holme_newman,resource_allocation,adamic_adar,pref_attachment,overlap_coeff,nbd_overlap,edge_connectivity,avg_commute_time,cosine_L+,L+,matrix_forest_index
45,"(1, 14)",9,2,12,1,5,3,4,2,7.75,0.0,0.9,1.0,0.9444444444444444,1.0,0.9692407329910602,0.9999999999999998,5.0,2.0,0.18159708807555924,0.3333333333333333,0.42857142857142855,1.0,0.5757575757575758,1.0,1.0,1.0,4,2,0.4666666666666667,1.0,0.22435018352470834,0.1684877994002986,0.05287692406114573,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,3,0.016632064795938588,-0.12831501053201189,-0.037024522420597054,0.012755379338170232
46,"(1, 15)",9,2,12,1,5,3,4,2,7.75,0.0,0.9,1.0,0.9444444444444444,1.0,0.9692407329910607,1.0,5.0,2.0,0.18159708807555924,0.3333333333333333,0.42857142857142855,1.0,0.5757575757575758,1.0,1.0,1.0,4,2,0.4666666666666667,1.0,0.22435018352470834,0.1684877994002986,0.05287692406114573,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,3,0.01663206479593858,-0.12831501053201197,-0.03702452242059708,0.012755379338170239
47,"(1, 16)",9,2,12,1,5,3,4,2,7.75,0.0,0.9,1.0,0.9444444444444444,1.0,0.9692407329910606,1.0,5.0,2.0,0.18159708807555924,0.3333333333333333,0.42857142857142855,1.0,0.5757575757575758,1.0,1.0,1.0,4,2,0.4666666666666667,1.0,0.22435018352470834,0.20955455761078315,0.05287692406114573,0.016784005444189665,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,3,0.012490782997541321,-0.07385628926039513,-0.02618697354558798,0.012010739046248433
48,"(1, 17)",9,2,12,1,5,3,4,2,7.75,0.0,0.9,1.0,0.9444444444444444,1.0,0.9692407329910607,1.0,5.0,1.5,0.18159708807555924,0.3333333333333333,0.42857142857142855,1.0,0.5757575757575758,1.0,1.0,1.0,4,2,0.4666666666666667,1.0,0.22435018352470834,0.17022844065511863,0.05287692406114573,0.014558677209021497,1,1,3,0.3,0.46153846153846156,0.5,0.1111111111111111,0.05555555555555555,0.0625,0.36067376022224085,18,0.5,0.375,2,0.023383740368411676,0.26176838867360114,0.07573689232363141,0.062048396891170664
49,"(1, 18)",9,2,12,1,5,3,4,2,7.75,0.0,0.9,1.0,0.9444444444444444,1.0,0.9692407329910607,1.0,5.0,2.0,0.18159708807555924,0.3333333333333333,0.42857142857142855,1.0,0.5757575757575758,1.0,1.0,1.0,4,2,0.4666666666666667,1.0,0.22435018352470834,0.1684877994002986,0.05287692406114573,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,3,0.016632064795938588,-0.128315010532012,-0.03702452242059708,0.012755379338170253
50,"(1, 19)",9,3,12,1,5,3,4,2,7.75,0.0,0.9,0.75,0.9444444444444444,0.8333333333333333,0.9692407329910603,0.8546376797184612,5.0,2.0,0.18159708807555924,0.24592781858831045,0.42857142857142855,1.0,0.5757575757575758,0.6,1.0,1.0,4,3,0.4666666666666667,0.6666666666666666,0.22435018352470834,0.17045988174968588,0.05287692406114573,0.019604636325652788,1,1,3,0.2727272727272727,0.42857142857142855,0.3333333333333333,0.1111111111111111,0.037037037037037035,0.0625,0.36067376022224085,27,0.3333333333333333,0.3333333333333333,2,0.03119386008960384,0.1905161442187477,0.04382382587988291,0.051566414244225096
51,"(1, 20)",9,2,12,1,5,3,4,2,7.75,0.0,0.9,1.0,0.9444444444444444,1.0,0.9692407329910603,1.0,5.0,2.0,0.18159708807555924,0.3333333333333333,0.42857142857142855,1.0,0.5757575757575758,1.0,1.0,1.0,4,2,0.4666666666666667,1.0,0.22435018352470834,0.1684877994002986,0.05287692406114573,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,3,0.016632064795938588,-0.12831501053201183,-0.03702452242059704,0.012755379338170253
52,"(1, 21)",9,2,12,1,5,3,4,2,7.75,0.0,0.9,1.0,0.9444444444444444,1.0,0.9692407329910601,0.9999999999999998,5.0,1.5,0.18159708807555924,0.3333333333333333,0.42857142857142855,1.0,0.5757575757575758,1.0,1.0,1.0,4,2,0.4666666666666667,1.0,0.22435018352470834,0.17022844065511863,0.05287692406114573,0.014558677209021497,1,1,3,0.3,0.46153846153846156,0.5,0.1111111111111111,0.05555555555555555,0.0625,0.36067376022224085,18,0.5,0.375,2,0.023383740368411683,0.26176838867360125,0.07573689232363144,0.06204839689117065
53,"(1, 22)",9,2,12,1,5,3,4,2,7.75,0.0,0.9,1.0,0.9444444444444444,1.0,0.9692407329910598,0.9999999999999998,5.0,2.0,0.18159708807555924,0.3333333333333333,0.42857142857142855,1.0,0.5757575757575758,1.0,1.0,1.0,4,2,0.4666666666666667,1.0,0.22435018352470834,0.1684877994002986,0.05287692406114573,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,3,0.016632064795938588,-0.1283150105320118,-0.03702452242059703,0.01275537933817021
54,"(1, 23)",9,5,12,4,5,4,4,3,7.75,5.0,0.9,1.0,0.9444444444444444,1.0,0.9692407329910606,1.0,5.0,3.5,0.18159708807555924,0.2728956222252333,0.42857142857142855,0.4,0.5757575757575758,0.6521739130434783,1.0,1.0,4,4,0.4666666666666667,0.6,0.22435018352470834,0.20020911437206565,0.05287692406114573,0.03152251477667804,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,9,0.025945886780568413,-0.18170547641995233,-0.03677317353647866,0.012982657708034747
55,"(1, 24)",9,3,12,1,5,3,4,2,7.75,2.0,0.9,1.0,0.9444444444444444,1.0,0.9692407329910604,1.0,5.0,2.5,0.18159708807555924,0.3667358671351006,0.42857142857142855,0.3333333333333333,0.5757575757575758,0.6,1.0,1.0,4,3,0.4666666666666667,0.6666666666666666,0.22435018352470834,0.2022836140869774,0.05287692406114573,0.021076033559222822,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,4,0.018165933125840757,-0.15618142927907705,-0.041852746988332926,0.01107320288520138
56,"(1, 25)",9,3,12,0,5,3,4,2,7.75,0.0,0.9,0.6,0.9444444444444444,0.6666666666666666,0.9692407329910608,0.4608111271891107,5.0,2.5,0.18159708807555924,0.1414084956882785,0.42857142857142855,0.0,0.5757575757575758,0.6,1.0,1.0,4,3,0.4666666666666667,0.6666666666666666,0.22435018352470834,0.2002794874276951,0.05287692406114573,0.021006197394493005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,4,0.018154661884384877,-0.16636517352109426,-0.04436332757186279,0.010284481215639893
57,"(1, 26)",9,2,12,1,5,3,4,2,7.75,0.0,0.9,1.0,0.9444444444444444,1.0,0.9692407329910603,0.9999999999999994,5.0,2.0,0.18159708807555924,0.3333333333333333,0.42857142857142855,1.0,0.5757575757575758,1.0,1.0,1.0,4,2,0.4666666666666667,1.0,0.22435018352470834,0.17990499128576895,0.05287692406114573,0.015044038082725551,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,3,0.015232416512352331,-0.14533049341084853,-0.04406835789023705,0.010846509088534706
58,"(1, 27)",9,4,12,0,5,3,4,2,7.75,0.0,0.9,0.5714285714285714,0.9444444444444444,0.625,0.9692407329910606,0.42681725548354565,5.0,3.0,0.18159708807555924,0.11205424409844297,0.42857142857142855,0.0,0.5757575757575758,0.375,1.0,1.0,4,3,0.4666666666666667,0.5,0.22435018352470834,0.189371306343247,0.05287692406114573,0.025639767482847988,0,0,1,0.07142857142857142,0.13333333333333333,0.25,0.1111111111111111,0.027777777777777776,0.1,0.43429448190325176,36,0.1111111111111111,0.08333333333333333,5,0.02501609932445387,-0.12350340670966793,-0.02673085120235912,0.016926266055841997
59,"(1, 28)",9,3,12,0,5,3,4,2,7.75,0.0,0.9,0.6,0.9444444444444444,0.6666666666666666,0.9692407329910605,0.4608111271891109,5.0,2.5,0.18159708807555924,0.1414084956882785,0.42857142857142855,0.0,0.5757575757575758,0.6,1.0,1.0,4,3,0.4666666666666667,0.6666666666666666,0.22435018352470834,0.17463116736553083,0.05287692406114573,0.01957345946382851,0,0,1,0.07692307692307693,0.14285714285714285,0.3333333333333333,0.1111111111111111,0.037037037037037035,0.1,0.43429448190325176,27,0.1111111111111111,0.09090909090909091,4,0.02320649924189493,-0.07534567933167469,-0.017783260589839745,0.019414383488824318
60,"(1, 29)",9,4,12,3,5,4,4,3,7.75,0.0,0.9,0.8,0.9444444444444444,0.875,0.9692407329910602,0.8608058531117033,5.0,3.0,0.18159708807555924,0.18740943487361136,0.42857142857142855,1.0,0.5757575757575758,0.7894736842105263,1.0,1.0,4,3,0.4666666666666667,0.8,0.22435018352470834,0.19802855242404827,0.05287692406114573,0.026288537695114873,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,8,0.022687381894838127,-0.1710835586460338,-0.03872264406697745,0.012419060962216035
61,"(1, 30)",9,4,12,0,5,4,4,3,7.75,0.0,0.9,0.5714285714285714,0.9444444444444444,0.625,0.9692407329910601,0.32403039922326915,5.0,3.0,0.18159708807555924,0.09036187746327481,0.42857142857142855,0.0,0.5757575757575758,0.8,1.0,1.0,4,4,0.4666666666666667,0.7,0.22435018352470834,0.17961079871686048,0.05287692406114573,0.024590155248580117,1,0,2,0.15384615384615385,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,36,0.0,0.18181818181818182,1,0.03281662371977836,0.09471221388967299,0.019490088674735926,0.04215544455585486
62,"(1, 31)",9,6,12,0,5,3,4,2,7.75,0.0,0.9,0.5454545454545454,0.9444444444444444,0.5833333333333333,0.9692407329910603,0.32569009686255507,5.0,3.5,0.18159708807555924,0.06633646345585595,0.42857142857142855,0.0,0.5757575757575758,0.4090909090909091,1.0,1.0,4,3,0.4666666666666667,0.4285714285714286,0.22435018352470834,0.2032003065530631,0.05287692406114573,0.0371580870691453,0,0,1,0.0625,0.11764705882352941,0.16666666666666666,0.1111111111111111,0.018518518518518517,0.0625,0.36067376022224085,54,0.1111111111111111,0.07142857142857142,9,0.030924895192823453,-0.13925917082377068,-0.025052297484894428,0.017082064269323505
63,"(1, 32)",9,12,12,1,5,4,4,3,7.75,0.0,0.9,0.5454545454545454,0.9444444444444444,0.5833333333333333,0.9692407329910607,0.28344001531877444,5.0,7.0,0.18159708807555924,0.04444191880616045,0.42857142857142855,1.0,0.5757575757575758,0.3146853146853147,1.0,1.0,4,5,0.4666666666666667,0.32051282051282054,0.22435018352470834,0.24486605346668006,0.05287692406114573,0.0716932260057545,0,0,2,0.09523809523809523,0.17391304347826086,0.2222222222222222,0.16666666666666666,0.018518518518518517,0.35,1.1556420023477334,108,0.2222222222222222,0.10526315789473684,21,0.03891413670236615,-0.17661582998408396,-0.02463497312769745,0.018145671711122545
64,"(1, 33)",9,17,12,3,5,4,4,3,7.75,0.0,0.9,0.5483870967741935,0.9444444444444444,0.5882352941176471,0.9692407329910605,0.3861110988338704,5.0,9.5,0.18159708807555924,0.04613850953818,0.42857142857142855,1.0,0.5757575757575758,0.2318181818181818,1.0,1.0,4,5,0.4666666666666667,0.2091503267973856,0.22435018352470834,0.26763790586726305,0.05287692406114573,0.1009191823326258,0,0,3,0.12,0.21428571428571427,0.3333333333333333,0.17647058823529413,0.0196078431372549,0.7833333333333333,2.252921681630931,153,0.3333333333333333,0.13043478260869565,21,0.04525211306745831,-0.1702234627747823,-0.020002307007614243,0.020120466303388117
65,"(2, 3)",10,6,10,10,5,5,4,4,2.25,2.25,0.7142857142857143,1.0,0.8,1.0,0.8566275380473688,1.0,5.5,3.5,0.13060383617745283,0.18433699645765958,0.6666666666666667,0.6666666666666667,0.5625,0.8095238095238095,1.0,1.0,5,4,0.38181818181818183,0.7619047619047619,0.21500978351953767,0.2060466647442102,0.057078509488462034,0.035859857786411375,1,4,6,0.5,0.6666666666666666,0.6666666666666666,0.4,0.06666666666666667,0.6236111111111111,2.158475828539753,60,0.6666666666666666,0.6,5,0.045782738096720746,0.18936504457376535,0.030937001699744702,0.04628779172207061
66,"(2, 4)",10,3,10,2,5,3,4,2,2.25,0.5,0.7142857142857143,1.0,0.8,1.0,0.8566275380473684,1.0,5.5,2.0,0.13060383617745283,0.2952127659574468,0.6666666666666667,0.6666666666666666,0.5625,0.75,1.0,1.0,5,3,0.38181818181818183,0.8333333333333334,0.21500978351953767,0.20143086553896364,0.057078509488462034,0.021977952364589538,0,0,1,0.07142857142857142,0.13333333333333333,0.3333333333333333,0.1,0.03333333333333333,0.0625,0.36067376022224085,30,0.1,0.08333333333333333,5,0.01906288287353962,-0.12372200968990694,-0.030128667948826,0.015660878883229444
67,"(2, 5)",10,4,10,2,5,3,4,2,2.25,0.5,0.7142857142857143,0.8,0.8,0.875,0.8566275380473688,0.8406653218024887,5.5,2.5,0.13060383617745283,0.2124087591240876,0.6666666666666667,0.6666666666666666,0.5625,0.6428571428571429,1.0,1.0,5,3,0.38181818181818183,0.7,0.21500978351953767,0.229202310780782,0.057078509488462034,0.029111154678370145,0,0,1,0.06666666666666667,0.125,0.25,0.1,0.025,0.0625,0.36067376022224085,40,0.1,0.07692307692307693,7,0.019839171302763522,-0.14944581004600052,-0.03503062873313969,0.014456195892211754
68,"(2, 6)",10,4,10,2,5,3,4,2,2.25,0.5,0.7142857142857143,0.8,0.8,0.875,0.8566275380473689,0.8406653218024889,5.5,2.5,0.13060383617745283,0.2124087591240876,0.6666666666666667,0.6666666666666666,0.5625,0.6428571428571429,1.0,1.0,5,3,0.38181818181818183,0.7,0.21500978351953767,0.229202310780782,0.057078509488462034,0.029111154678370138,0,0,1,0.06666666666666667,0.125,0.25,0.1,0.025,0.0625,0.36067376022224085,40,0.1,0.07692307692307693,7,0.01983917130276352,-0.14944581004600033,-0.03503062873313965,0.01445619589221175
69,"(2, 7)",10,4,10,6,5,5,4,4,2.25,0.0,0.7142857142857143,1.0,0.8,1.0,0.8566275380473688,0.9999999999999999,5.5,2.5,0.13060383617745283,0.2,0.6666666666666667,1.0,0.5625,1.0,1.0,1.0,5,4,0.38181818181818183,1.0,0.21500978351953767,0.18363266443077278,0.057078509488462034,0.024490497035282385,1,3,5,0.45454545454545453,0.625,0.75,0.3,0.075,0.3402777777777778,1.3739040000869067,40,0.75,0.5555555555555556,4,0.03772716733547775,0.19609975518428904,0.03685998685208337,0.04969884084414351
70,"(2, 8)",10,5,10,1,5,4,4,3,2.25,0.0,0.7142857142857143,0.625,0.8,0.7000000000000001,0.8566275380473685,0.4725163600787218,5.5,3.0,0.13060383617745283,0.10973438797380142,0.6666666666666667,1.0,0.5625,0.6923076923076923,1.0,1.0,5,4,0.38181818181818183,0.6666666666666667,0.21500978351953767,0.1824831111392692,0.057078509488462034,0.029766056081016963,1,2,4,0.3076923076923077,0.47058823529411764,0.4,0.2,0.04,0.14583333333333331,0.7631033646040855,50,0.2,0.36363636363636365,2,0.04295295204579588,0.12253078998732414,0.019848812446774125,0.040849079125410165
71,"(2, 9)",10,2,10,0,5,2,4,1,2.25,0.0,0.7142857142857143,0.6666666666666666,0.8,0.75,0.8566275380473686,0.7071067811865477,5.5,2.0,0.13060383617745283,0.25675675675675674,0.6666666666666667,0.0,0.5625,0.0,1.0,1.0,5,2,0.38181818181818183,0.6666666666666666,0.21500978351953767,0.16684982397327497,0.057078509488462034,0.014309397129032916,1,0,2,0.16666666666666666,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,20,0.0,0.2,1,0.023187644105765383,0.18071225700784757,0.04539050259045636,0.051919343816332134
72,"(2, 10)",10,3,10,2,5,3,4,2,2.25,0.5,0.7142857142857143,1.0,0.8,1.0,0.8566275380473688,0.9999999999999998,5.5,2.0,0.13060383617745283,0.2952127659574468,0.6666666666666667,0.6666666666666666,0.5625,0.75,1.0,1.0,5,3,0.38181818181818183,0.8333333333333334,0.21500978351953767,0.2014308655389636,0.057078509488462034,0.021977952364589538,0,0,1,0.07142857142857142,0.13333333333333333,0.3333333333333333,0.1,0.03333333333333333,0.0625,0.36067376022224085,30,0.1,0.08333333333333333,5,0.019062882873539626,-0.1237220096899071,-0.030128667948826033,0.01566087888322942
73,"(2, 11)",10,1,10,0,5,2,4,1,2.25,0.0,0.7142857142857143,1.0,0.8,1.0,0.8566275380473689,1.0,5.5,1.0,0.13060383617745283,0.49999999999999994,0.6666666666666667,0.0,0.5625,0.0,1.0,1.0,5,1,0.38181818181818183,1.0,0.21500978351953767,0.16202843301717137,0.057078509488462034,0.009564745492135509,0,0,1,0.08333333333333333,0.15384615384615385,1.0,0.1,0.1,0.0625,0.36067376022224085,10,1.0,0.1,1,0.010616296741234058,-0.07134545761590015,-0.0252267071645123,0.01626322037873802
74,"(2, 12)",10,2,10,1,5,3,4,2,2.25,0.0,0.7142857142857143,1.0,0.8,1.0,0.856627538047368,1.0,5.5,1.5,0.13060383617745283,0.3333333333333333,0.6666666666666667,1.0,0.5625,1.0,1.0,1.0,5,2,0.38181818181818183,1.0,0.21500978351953767,0.17398697583020334,0.057078509488462034,0.014644892011877124,0,0,2,0.16666666666666666,0.2857142857142857,1.0,0.2,0.1,0.22916666666666666,0.9187843867734881,20,0.2,0.2,3,0.01881763976268796,0.010923697338850813,0.002855147267616238,0.02627141082651567
75,"(2, 13)",10,5,10,6,5,5,4,4,2.25,0.0,0.7142857142857143,0.8333333333333334,0.8,0.9,0.8566275380473685,0.9511361038801446,5.5,3.0,0.13060383617745283,0.17661043812974073,0.6666666666666667,1.0,0.5625,0.8823529411764706,1.0,1.0,5,5,0.38181818181818183,0.7333333333333333,0.21500978351953767,0.1833543770850948,0.057078509488462034,0.029536456151913672,1,3,5,0.4166666666666667,0.5882352941176471,0.6,0.3,0.06,0.3402777777777778,1.3739040000869067,50,0.6,0.5,4,0.04513911404840622,0.17960545448430676,0.029403930370179753,0.04583787788518816
76,"(2, 14)",10,2,10,1,5,3,4,2,2.25,0.0,0.7142857142857143,1.0,0.8,1.0,0.8566275380473689,1.0,5.5,2.0,0.13060383617745283,0.3333333333333333,0.6666666666666667,1.0,0.5625,1.0,1.0,1.0,5,2,0.38181818181818183,1.0,0.21500978351953767,0.1684877994002986,0.057078509488462034,0.014535993997921253,0,0,1,0.07692307692307693,0.14285714285714285,0.5,0.1,0.05,0.08333333333333333,0.40242960438184466,20,0.1,0.09090909090909091,3,0.01850320927497141,-0.05591624715205157,-0.014318164288256172,0.018633958093000173
77,"(2, 15)",10,2,10,1,5,3,4,2,2.25,0.0,0.7142857142857143,1.0,0.8,1.0,0.8566275380473689,1.0,5.5,2.0,0.13060383617745283,0.3333333333333333,0.6666666666666667,1.0,0.5625,1.0,1.0,1.0,5,2,0.38181818181818183,1.0,0.21500978351953767,0.1684877994002986,0.057078509488462034,0.014535993997921253,0,0,1,0.07692307692307693,0.14285714285714285,0.5,0.1,0.05,0.08333333333333333,0.40242960438184466,20,0.1,0.09090909090909091,3,0.0185032092749714,-0.055916247152051686,-0.014318164288256203,0.01863395809300018
78,"(2, 16)",10,2,10,1,5,3,4,2,2.25,0.0,0.7142857142857143,1.0,0.8,1.0,0.8566275380473688,1.0,5.5,2.0,0.13060383617745283,0.3333333333333333,0.6666666666666667,1.0,0.5625,1.0,1.0,1.0,5,2,0.38181818181818183,1.0,0.21500978351953767,0.20955455761078315,0.057078509488462034,0.016784005444189665,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,3,0.012316058910183383,-0.15806662020964063,-0.049736511086080876,0.009637463928141137
79,"(2, 17)",10,2,10,1,5,3,4,2,2.25,0.0,0.7142857142857143,1.0,0.8,1.0,0.8566275380473688,1.0,5.5,1.5,0.13060383617745283,0.3333333333333333,0.6666666666666667,1.0,0.5625,1.0,1.0,1.0,5,2,0.38181818181818183,1.0,0.21500978351953767,0.17022844065511863,0.057078509488462034,0.014558677209021497,0,0,2,0.16666666666666666,0.2857142857142857,1.0,0.2,0.1,0.1736111111111111,0.8157933735356595,20,1.0,0.2,3,0.019097692360576693,-0.008003811886282172,-0.00205505986782052,0.024327148046687327
80,"(2, 18)",10,2,10,1,5,3,4,2,2.25,0.0,0.7142857142857143,1.0,0.8,1.0,0.8566275380473688,0.9999999999999998,5.5,2.0,0.13060383617745283,0.3333333333333333,0.6666666666666667,1.0,0.5625,1.0,1.0,1.0,5,2,0.38181818181818183,1.0,0.21500978351953767,0.1684877994002986,0.057078509488462034,0.014535993997921253,0,0,1,0.07692307692307693,0.14285714285714285,0.5,0.1,0.05,0.08333333333333333,0.40242960438184466,20,0.1,0.09090909090909091,3,0.01850320927497141,-0.0559162471520517,-0.014318164288256203,0.018633958093000173
81,"(2, 19)",10,3,10,1,5,3,4,2,2.25,0.0,0.7142857142857143,0.75,0.8,0.8333333333333333,0.856627538047369,0.8546376797184609,5.5,2.0,0.13060383617745283,0.24592781858831045,0.6666666666666667,1.0,0.5625,0.6,1.0,1.0,5,3,0.38181818181818183,0.6666666666666666,0.21500978351953767,0.17045988174968588,0.057078509488462034,0.019604636325652788,0,0,2,0.15384615384615385,0.26666666666666666,0.6666666666666666,0.2,0.06666666666666667,0.1736111111111111,0.8157933735356595,30,0.2,0.18181818181818182,4,0.027328576573415326,-0.007397771789752838,-0.001510138431025169,0.024878626807618365
82,"(2, 20)",10,2,10,1,5,3,4,2,2.25,0.0,0.7142857142857143,1.0,0.8,1.0,0.8566275380473688,0.9999999999999998,5.5,2.0,0.13060383617745283,0.3333333333333333,0.6666666666666667,1.0,0.5625,1.0,1.0,1.0,5,2,0.38181818181818183,1.0,0.21500978351953767,0.1684877994002986,0.057078509488462034,0.014535993997921253,0,0,1,0.07692307692307693,0.14285714285714285,0.5,0.1,0.05,0.08333333333333333,0.40242960438184466,20,0.1,0.09090909090909091,3,0.018503209274971406,-0.055916247152051776,-0.014318164288256226,0.01863395809300018
83,"(2, 21)",10,2,10,1,5,3,4,2,2.25,0.0,0.7142857142857143,1.0,0.8,1.0,0.8566275380473691,1.0,5.5,1.5,0.13060383617745283,0.3333333333333333,0.6666666666666667,1.0,0.5625,1.0,1.0,1.0,5,2,0.38181818181818183,1.0,0.21500978351953767,0.17022844065511863,0.057078509488462034,0.014558677209021497,0,0,2,0.16666666666666666,0.2857142857142857,1.0,0.2,0.1,0.1736111111111111,0.8157933735356595,20,1.0,0.2,3,0.019097692360576693,-0.008003811886282127,-0.0020550598678205083,0.024327148046687282
84,"(2, 22)",10,2,10,1,5,3,4,2,2.25,0.0,0.7142857142857143,1.0,0.8,1.0,0.8566275380473681,0.9999999999999998,5.5,2.0,0.13060383617745283,0.3333333333333333,0.6666666666666667,1.0,0.5625,1.0,1.0,1.0,5,2,0.38181818181818183,1.0,0.21500978351953767,0.1684877994002986,0.057078509488462034,0.014535993997921253,0,0,1,0.07692307692307693,0.14285714285714285,0.5,0.1,0.05,0.08333333333333333,0.40242960438184466,20,0.1,0.09090909090909091,3,0.018503209274971403,-0.05591624715205167,-0.0143181642882562,0.018633958093000173
85,"(2, 23)",10,5,10,4,5,4,4,3,2.25,5.0,0.7142857142857143,1.0,0.8,1.0,0.8566275380473689,1.0,5.5,3.5,0.13060383617745283,0.2728956222252333,0.6666666666666667,0.4,0.5625,0.6521739130434783,1.0,1.0,5,4,0.38181818181818183,0.6,0.21500978351953767,0.20020911437206565,0.057078509488462034,0.03152251477667804,0,0,2,0.13333333333333333,0.23529411764705882,0.4,0.2,0.04,0.3333333333333333,1.1237771248263264,50,0.2,0.15384615384615385,9,0.0316154740170218,-0.048644968770044775,-0.008736517427143991,0.021747792130160856
86,"(2, 24)",10,3,10,1,5,3,4,2,2.25,2.0,0.7142857142857143,1.0,0.8,1.0,0.8566275380473689,1.0,5.5,2.5,0.13060383617745283,0.3667358671351006,0.6666666666666667,0.3333333333333333,0.5625,0.6,1.0,1.0,5,3,0.38181818181818183,0.6666666666666666,0.21500978351953767,0.2022836140869774,0.057078509488462034,0.021076033559222822,0,0,1,0.07142857142857142,0.13333333333333333,0.3333333333333333,0.1,0.03333333333333333,0.25,0.7213475204444817,30,0.1,0.08333333333333333,4,0.02095159140067194,-0.0471167368294004,-0.011204877271957143,0.020086168345310847
